unique_key,city
69377611,MANHATTAN
69384153,MANHATTAN
69383945,BROOKLYN
69389481,UNKNOWN
69388622,ELMHURST
69378852,LONG ISLAND CITY
69386395,BROOKLYN
69379532,NEW YORK
69379455,MIDDLE VILLAGE
69381824,BROOKLYN
69384013,BROOKLYN
69385056,BRONX
69380539,BROOKLYN
69380948,BRONX
69385530,BROOKLYN
69381588,STATEN ISLAND
69378803,BROOKLYN
69382040,UNKNOWN
69378503,WOODHAVEN
69386077,BROOKLYN
69379915,BROOKLYN
69384535,BROOKLYN
69384445,BROOKLYN
69381408,BROOKLYN
69386230,RIDGEWOOD
69380072,BRONX
69382565,BROOKLYN
69385345,BROOKLYN
69378486,BROOKLYN
69386218,NEW YORK
69389275,FAR ROCKAWAY
69380529,UNKNOWN
69380105,BROOKLYN
69386908,LONG ISLAND CITY
69380303,STATEN ISLAND
69380392,NEW YORK
69388101,BROOKLYN
69385258,BROOKLYN
69382388,BROOKLYN
69383427,NEW YORK
69387350,ARVERNE
69387224,NEW YORK
69380160,SAINT ALBANS
69378762,NEW YORK
69381334,BRONX
69379316,BROOKLYN
69379190,BRONX
69386771,SAINT ALBANS
69380972,LONG ISLAND CITY
69389437,BROOKLYN
69388589,JAMAICA
69383196,NEW YORK
69388734,BRONX
69378314,BROOKLYN
69386183,BRONX
69380904,NEW YORK
69383852,BROOKLYN
69381111,BRONX
69383601,BROOKLYN
69380378,BROOKLYN
69386455,BROOKLYN
69383951,BROOKLYN
69384134,BRONX
69377816,BROOKLYN
69389465,WOODSIDE
69380322,BROOKLYN
69386981,BRONX
69381030,FOREST HILLS
69381178,BROOKLYN
69379297,LONG ISLAND CITY
69381799,BROOKLYN
69384732,UNKNOWN
69387698,BROOKLYN
69384644,SOUTH OZONE PARK
69388261,BRONX
69379117,NEW YORK
69386192,BROOKLYN
69379252,MIDDLE VILLAGE
69383308,BRONX
69383982,BRONX
69380386,RIDGEWOOD
69387775,BROOKLYN
69389266,STATEN ISLAND
69388715,SUNNYSIDE
69380859,BROOKLYN
69386698,MIDDLE VILLAGE
69380181,BROOKLYN
69377713,LONG ISLAND CITY
69380131,BRONX
69384323,BROOKLYN
69384072,BROOKLYN
69381578,NEW YORK
69379442,BROOKLYN
69386477,UNKNOWN
69386042,EAST ELMHURST
69385916,EAST ELMHURST
69384415,EAST ELMHURST
69384384,EAST ELMHURST
69382866,EAST ELMHURST
69382845,EAST ELMHURST
69379292,BRONX
69385390,BROOKLYN
69382317,BROOKLYN
69392232,UNKNOWN
69390782,OAKLAND GARDENS
69384641,BROOKLYN
69385228,BRONX
69382810,BROOKLYN
69386161,BROOKLYN
69386352,BRONX
69385602,LONG ISLAND CITY
69389558,BROOKLYN
69380394,UNKNOWN
69385527,NEW YORK
69380191,STATEN ISLAND
69379311,LONG ISLAND CITY
69380934,RIDGEWOOD
69389588,LONG ISLAND CITY
69386876,UNKNOWN
69384089,BRONX
69381053,BROOKLYN
69389349,NEW YORK
69378509,BRONX
69380704,BROOKLYN
69378746,BRONX
69378197,BROOKLYN
69380835,BROOKLYN
69387278,BRONX
69387444,NEW YORK
69386050,NEW YORK
69381491,BROOKLYN
69381884,NEW YORK
69380399,NEW YORK
69385110,STATEN ISLAND
69379855,BRONX
69387546,BRONX
69387480,BRONX
69384473,BRONX
69389249,BROOKLYN
69386061,BRONX
69386030,BRONX
69381378,BRONX
69378331,BRONX
69378243,BRONX
69385883,NEW YORK
69388944,BRONX
69388928,BRONX
69386093,BRONX
69382967,BRONX
69382848,BRONX
69381148,BRONX
69381955,JAMAICA
69384087,BROOKLYN
69381948,BROOKLYN
69387990,NEW YORK
69389443,NEW YORK
69382439,UNKNOWN
69387009,BROOKLYN
69386138,BROOKLYN
69383576,ASTORIA
69378569,UNKNOWN
69385504,BROOKLYN
69389213,BRONX
69385058,UNKNOWN
69386926,BROOKLYN
69380068,FLUSHING
69386187,BRONX
69384163,QUEENS
69387937,UNKNOWN
69380801,HOWARD BEACH
69383185,BROOKLYN
69388152,STATEN ISLAND
69386238,BROOKLYN
69382812,BROOKLYN
69380219,BROOKLYN
69382164,NEW YORK
69386211,UNKNOWN
69389448,NEW YORK
69380393,NEW YORK
69382487,BROOKLYN
69385997,NEW YORK
69381496,NEW YORK
69379949,NEW YORK
69379203,NEW YORK
69378891,BROOKLYN
69387770,BRONX
69380400,NEW YORK
69383558,BROOKLYN
69379814,BROOKLYN
69389090,BROOKLYN
69387643,BROOKLYN
69387624,NEW YORK
69382920,BROOKLYN
69382882,BROOKLYN
69382863,BROOKLYN
69379981,BROOKLYN
69378269,BROOKLYN
69389091,BROOKLYN
69378020,NEW YORK
69387143,BROOKLYN
69384733,BROOKLYN
69379389,NEW YORK
69386412,BROOKLYN
69386821,NEW YORK
69384633,FLUSHING
69388353,WOODSIDE
69389135,NEW YORK
69381097,BROOKLYN
69382642,NEW YORK
69378589,SAINT ALBANS
69379499,EAST ELMHURST
69383855,BROOKLYN
69383548,NEW YORK
69383222,OZONE PARK
69386454,BROOKLYN
69388612,BROOKLYN
69387674,JAMAICA
69387673,BROOKLYN
69384181,QUEENS
69380661,BROOKLYN
69379564,STATEN ISLAND
69389231,SPRINGFIELD GARDENS
69378169,BRONX
69384994,BROOKLYN
69380150,BROOKLYN
69387063,NEW YORK
69384996,NEW YORK
69388900,NEW YORK
69382896,LONG ISLAND CITY
69387530,NEW YORK
69381461,NEW YORK
69383915,BROOKLYN
69378805,BROOKLYN
69387010,BROOKLYN
69378466,JAMAICA
69381947,BRONX
69384759,BROOKLYN
69381920,BROOKLYN
69388464,BRONX
69383187,BROOKLYN
69381098,BROOKLYN
69379632,BRONX
69385317,BRONX
69382190,BROOKLYN
69380692,FAR ROCKAWAY
69379545,BRONX
69386219,UNKNOWN
69386966,UNKNOWN
69384285,BRONX
69386581,FLUSHING
69388141,EAST ELMHURST
69384981,BROOKLYN
69383070,JAMAICA
69386094,STATEN ISLAND
69378239,STATEN ISLAND
69379966,STATEN ISLAND
69387617,STATEN ISLAND
69385926,STATEN ISLAND
69384604,STATEN ISLAND
69384499,STATEN ISLAND
69383044,STATEN ISLAND
69378436,STATEN ISLAND
69378262,STATEN ISLAND
69389033,BRONX
69379990,BRONX
69383665,EAST ELMHURST
69379991,BRONX
69379906,BRONX
69378827,BRONX
69381887,BRONX
69387582,BRONX
69383476,NEW YORK
69388530,LONG ISLAND CITY
69382535,BROOKLYN
69381903,NEW YORK
69383833,NEW YORK
69388529,BRONX
69386559,BROOKLYN
69383190,BROOKLYN
69377802,SOUTH RICHMOND HILL
69389235,BRONX
69380506,JACKSON HEIGHTS
69378222,BRONX
69385021,BROOKLYN
69380825,BROOKLYN
69387083,BROOKLYN
69385339,BRONX
69387163,MANHATTAN
69386796,BRONX
69382230,BRONX
69381074,UNKNOWN
69377858,JAMAICA
69387676,FRESH MEADOWS
69389174,MASPETH
69385028,BROOKLYN
69377985,QUEENS
69388606,BROOKLYN
69382020,NEW YORK
69387461,BROOKLYN
69378947,JACKSON HEIGHTS
69386519,FLUSHING
69382434,BROOKLYN
69389308,NEW YORK
69378909,LONG ISLAND CITY
69387445,BROOKLYN
69384520,BROOKLYN
69387628,NEW YORK
69387625,NEW YORK
69378312,NEW YORK
69387039,FRESH MEADOWS
69381441,BROOKLYN
69389190,MASPETH
69388057,SUNNYSIDE
69378903,BAYSIDE
69380475,OAKLAND GARDENS
69378714,BROOKLYN
69387753,RIDGEWOOD
69388249,ELMHURST
69379500,BROOKLYN
69383670,REGO PARK
69386696,BRONX
69378817,BROOKLYN
69381969,BROOKLYN
69377703,SOUTH RICHMOND HILL
69385561,FRESH MEADOWS
69381107,STATEN ISLAND
69386828,BRONX
69385040,NEW YORK
69380001,BRONX
69380877,MIDDLE VILLAGE
69385365,BROOKLYN
69381983,BROOKLYN
69388344,BROOKLYN
69383097,BRONX
69383100,BRONX
69379479,HOLLIS
69389525,BROOKLYN
69381694,BROOKLYN
69383857,BROOKLYN
69387703,BROOKLYN
69388111,BROOKLYN
69378773,ELMHURST
69382890,BRONX
69381393,BRONX
69378984,BROOKLYN
69386090,BAYSIDE
69384022,RIDGEWOOD
69386539,JAMAICA
69388553,STATEN ISLAND
69379255,BROOKLYN
69383673,BROOKLYN
69384924,UNKNOWN
69380958,UNKNOWN
69386111,JAMAICA
69381993,NEW YORK
69377733,LONG ISLAND CITY
69383685,BRONX
69386538,BROOKLYN
69380500,STATEN ISLAND
69388076,NEW YORK
69379633,BROOKLYN
69378936,NEW YORK
69388059,SPRINGFIELD GARDENS
69377621,FLUSHING
69379086,RICHMOND HILL
69385093,NEW YORK
69377916,BRONX
69383031,BROOKLYN
69381635,STATEN ISLAND
69385019,JAMAICA
69379585,STATEN ISLAND
69384652,BROOKLYN
69388891,BRONX
69383846,BAYSIDE
69383892,BROOKLYN
69385958,NEW YORK
69384578,NEW YORK
69378410,NEW YORK
69382986,BRONX
69384431,BROOKLYN
69384676,BRONX
69387683,NEW YORK
69384658,BRONX
69378690,BROOKLYN
69384686,BROOKLYN
69378504,UNKNOWN
69382503,WOODSIDE
69382764,UNKNOWN
69378586,BROOKLYN
69386387,CORONA
69381956,STATEN ISLAND
69387811,BRONX
69388554,BROOKLYN
69377801,BROOKLYN
69382802,SOUTH OZONE PARK
69382455,JAMAICA
69387084,BROOKLYN
69388690,MANHATTAN
69377622,BROOKLYN
69383200,BELLEROSE
69386527,MIDDLE VILLAGE
69388739,BROOKLYN
69378132,BRONX
69382104,JACKSON HEIGHTS
69387215,MANHATTAN
69384281,BRONX
69384226,BROOKLYN
69388841,BRONX
69384896,RIDGEWOOD
69381535,BROOKLYN
69382438,BRONX
69382499,BROOKLYN
69383919,LONG ISLAND CITY
69378371,NEW YORK
69382992,BELLEROSE
69379877,BROOKLYN
69378566,UNKNOWN
69384067,BROOKLYN
69383395,NEW YORK
69378490,BRONX
69386147,COLLEGE POINT
69383710,BROOKLYN
69381120,STATEN ISLAND
69382566,SPRINGFIELD GARDENS
69383500,SOUTH OZONE PARK
69381596,FLUSHING
69388446,UNKNOWN
69387200,NEW YORK
69383818,BROOKLYN
69383120,NEW YORK
69380405,BRONX
69380779,BROOKLYN
69383849,FRESH MEADOWS
69388616,ASTORIA
69383453,UNKNOWN
69384730,BROOKLYN
69387991,BROOKLYN
69380403,BROOKLYN
69383198,BROOKLYN
69385096,NEW YORK
69383566,NEW YORK
69387186,BROOKLYN
69381570,BROOKLYN
69379371,BROOKLYN
69382016,NEW YORK
69384213,NEW YORK
69379488,RIDGEWOOD
69386443,UNKNOWN
69384025,UNKNOWN
69381963,FLUSHING
69387592,BRONX
69381462,BRONX
69388951,BROOKLYN
69384885,BROOKLYN
69388730,NEW YORK
69385943,CORONA
69384040,BROOKLYN
69385565,FRESH MEADOWS
69381428,BELLEROSE
69381326,BELLEROSE
69382008,UNKNOWN
69378010,QUEENS
69382993,BRONX
69387548,BROOKLYN
69387432,BROOKLYN
69384623,BROOKLYN
69379935,BROOKLYN
69387524,BROOKLYN
69384514,BROOKLYN
69384502,BROOKLYN
69382943,BROOKLYN
69378338,BROOKLYN
69378270,BROOKLYN
69378345,BRONX
69388975,BRONX
69388958,BRONX
69387552,BRONX
69384481,BRONX
69382686,BRONX
69383264,BROOKLYN
69378462,BROOKLYN
69387788,BROOKLYN
69388738,WOODSIDE
69387977,BROOKLYN
69385287,BRONX
69378843,UNKNOWN
69380940,BROOKLYN
69380487,BROOKLYN
69387885,BROOKLYN
69383355,NEW YORK
69389381,NEW YORK
69385118,BRONX
69385563,JAMAICA
69379352,BROOKLYN
69388300,SAINT ALBANS
69379589,MANHATTAN
69386396,BRONX
69380275,BROOKLYN
69385532,RIDGEWOOD
69388494,BROOKLYN
69387056,BROOKLYN
69383823,BROOKLYN
69382205,BAYSIDE
69383088,SOUTH OZONE PARK
69381597,CORONA
69385062,BROOKLYN
69386009,BRONX
69380141,EAST ELMHURST
69384575,HOLLIS
69378380,HOLLIS
69387598,HOLLIS
69379351,NEW YORK
69381603,BROOKLYN
69377612,BRONX
69377593,BRONX
69379353,BROOKLYN
69384037,BRONX
69378836,BROOKLYN
69384196,BROOKLYN
69382050,BROOKLYN
69384245,BRONX
69386158,NEW YORK
69388368,BROOKLYN
69385421,BROOKLYN
69388578,FLUSHING
69385809,NEW YORK
69386912,BROOKLYN
69387987,UNKNOWN
69387890,EAST ELMHURST
69379470,BRONX
69386210,BROOKLYN
69377807,BROOKLYN
69379154,BROOKLYN
69380406,UNKNOWN
69378774,BROOKLYN
69389472,NEW YORK
69385066,OAKLAND GARDENS
69377685,BROOKLYN
69387011,BROOKLYN
69379242,BROOKLYN
69380971,JACKSON HEIGHTS
69379882,NEW YORK
69388012,UNKNOWN
69389008,NEW YORK
69379820,NEW YORK
69389046,NEW YORK
69384936,BROOKLYN
69378585,BROOKLYN
69378581,BROOKLYN
69386687,WOODHAVEN
69382342,LONG ISLAND CITY
69389486,BROOKLYN
69388655,QUEENS
69385368,BROOKLYN
69386107,BROOKLYN
69383677,BROOKLYN
69382524,BAYSIDE
69385415,BROOKLYN
69385566,UNKNOWN
69388407,BROOKLYN
69382560,BROOKLYN
69379175,QUEENS
69388361,BRONX
69388485,BROOKLYN
69379539,BROOKLYN
69379702,JAMAICA
69386384,BRONX
69379385,NEW YORK
69382123,BROOKLYN
69379515,SPRINGFIELD GARDENS
69383363,HOLLIS
69387369,CORONA
69379405,SUNNYSIDE
69384940,NEW YORK
69389416,LONG ISLAND CITY
69378967,UNKNOWN
69387042,JACKSON HEIGHTS
69381533,MANHATTAN
69382292,WOODHAVEN
69379714,BRONX
69385933,NEW YORK
69384581,NEW YORK
69383040,NEW YORK
69382936,NEW YORK
69388136,BROOKLYN
69387122,BROOKLYN
69380836,NEW YORK
69382409,FLUSHING
69378517,BRONX
69385259,FLUSHING
69383596,SOUTH RICHMOND HILL
69378879,ASTORIA
69384164,QUEENS
69380326,UNKNOWN
69388218,BROOKLYN
69379699,BROOKLYN
69385482,BRONX
69381762,BROOKLYN
69384634,JAMAICA
69384980,NEW YORK
69389224,BROOKLYN
69379299,BRONX
69381009,BROOKLYN
69377738,BROOKLYN
69385581,NEW YORK
69388656,QUEENS
69382302,BROOKLYN
69378896,ARVERNE
69384903,SOUTH OZONE PARK
69383932,LONG ISLAND CITY
69386822,BROOKLYN
69380693,BRONX
69378798,BROOKLYN
69386189,BROOKLYN
69384942,STATEN ISLAND
69389470,BROOKLYN
69387217,FAR ROCKAWAY
69388391,BROOKLYN
69387043,JAMAICA
69378974,BROOKLYN
69378915,BRONX
69383523,NEW YORK
69380638,BROOKLYN
69377563,BRONX
69382444,UNKNOWN
69399123,FAR ROCKAWAY
69392233,NEW YORK
69388053,BRONX
69388097,JAMAICA
69380407,BROOKLYN
69388227,BROOKLYN
69387801,MASPETH
69377613,BROOKLYN
69388298,ELMHURST
69382500,BRONX
69384681,EAST ELMHURST
69382454,JAMAICA
69383364,ASTORIA
69383172,BAYSIDE
69387414,BROOKLYN
69385306,MASPETH
69387688,BRONX
69388426,STATEN ISLAND
69389107,NEW YORK
69384083,BROOKLYN
69381916,NEW YORK
69382406,UNKNOWN
69387188,OAKLAND GARDENS
69388685,MANHATTAN
69384947,BROOKLYN
69382453,JAMAICA
69383376,UNKNOWN
69386441,UNKNOWN
69386499,CAMBRIA HEIGHTS
69381949,STATEN ISLAND
69378939,BROOKLYN
69380336,NEW YORK
69377594,BRONX
69386475,UNKNOWN
69379622,JACKSON HEIGHTS
69386461,BROOKLYN
69384928,JAMAICA
69381802,CORONA
69382328,BROOKLYN
69380431,BROOKLYN
69388948,BRONX
69388925,BRONX
69387487,BRONX
69384377,BRONX
69385701,QUEENS
69382209,BRONX
69386393,BROOKLYN
69383586,UNKNOWN
69378769,BRONX
69377639,BAYSIDE
69383853,BROOKLYN
69385240,ASTORIA
69384092,RIDGEWOOD
69388384,ASTORIA
69386957,NEW YORK
69382922,BRONX
69382917,BRONX
69382914,BRONX
69385874,BROOKLYN
69384539,BROOKLYN
69384484,BROOKLYN
69381457,BRONX
69388221,NEW YORK
69382201,NEW YORK
69387712,FLUSHING
69382456,JACKSON HEIGHTS
69379349,FAR ROCKAWAY
69380891,BROOKLYN
69384997,BROOKLYN
69388316,QUEENS
69385254,NEW YORK
69389556,BROOKLYN
69384986,BROOKLYN
69378697,BROOKLYN
69386152,BROOKLYN
69384121,BROOKLYN
69385524,COLLEGE POINT
69382252,BROOKLYN
69385069,STATEN ISLAND
69387517,BRONX
69384450,BRONX
69384420,BRONX
69386580,BRONX
69388099,BROOKLYN
69387235,BRONX
69388365,BROOKLYN
69381402,BRONX
69379969,BRONX
69383026,BROOKLYN
69379903,BROOKLYN
69380346,NEW YORK
69387646,NEW YORK
69384495,NEW YORK
69388893,NEW YORK
69386073,NEW YORK
69383038,NEW YORK
69388095,CORONA
69382005,FLUSHING
69378786,BRONX
69383296,BROOKLYN
69378505,BRONX
69379295,LONG ISLAND CITY
69378098,BRONX
69378105,BRONX
69387107,CORONA
69389537,BRONX
69384818,UNKNOWN
69380279,BROOKLYN
69379191,QUEENS
69378971,STATEN ISLAND
69381790,BROOKLYN
69377646,FRESH MEADOWS
69378550,BROOKLYN
69387930,BROOKLYN
69389118,BRONX
69387058,FRESH MEADOWS
69382495,BRONX
69381551,BROOKLYN
69381825,UNKNOWN
69386985,NEW YORK
69387000,BROOKLYN
69377815,BRONX
69379951,ELMHURST
69380924,UNKNOWN
69380474,BROOKLYN
69384070,FRESH MEADOWS
69389377,STATEN ISLAND
69382425,UNKNOWN
69380694,WHITESTONE
69379579,BROOKLYN
69379549,BROOKLYN
69378850,BROOKLYN
69381177,BROOKLYN
69381236,BROOKLYN
69379076,BROOKLYN
69379761,BRONX
69379286,RIDGEWOOD
69386916,BRONX
69385071,NEW YORK
69379450,WOODSIDE
69382806,UNKNOWN
69380886,BRONX
69388068,BROOKLYN
69387020,FAR ROCKAWAY
69381896,NEW YORK
69381895,NEW YORK
69386417,NEW YORK
69389535,BRONX
69383773,WHITESTONE
69379182,BRONX
69379536,BROOKLYN
69382116,BRONX
69377972,NEW YORK
69387071,FRESH MEADOWS
69380925,STATEN ISLAND
69389168,BROOKLYN
69389543,NEW YORK
69377911,RIDGEWOOD
69388518,BROOKLYN
69378901,NEW YORK
69387771,BROOKLYN
69388511,NEW YORK
69385994,BRONX
69382951,BRONX
69379742,BRONX
69384989,BRONX
69379172,HOLLIS
69388338,NEW YORK
69379163,BROOKLYN
69381313,UNKNOWN
69386447,STATEN ISLAND
69389527,OZONE PARK
69380968,FRESH MEADOWS
69377955,BRONX
69381902,NEW YORK
69383379,ROSEDALE
69389395,SAINT ALBANS
69388207,NEW YORK
69385328,BRONX
69378011,QUEENS
69385492,NEW YORK
69380758,BROOKLYN
69388366,BRONX
69385520,BROOKLYN
69383188,BROOKLYN
69389471,BRONX
69381013,BROOKLYN
69386374,SOUTH OZONE PARK
69379067,BROOKLYN
69381921,NEW YORK
69380647,FRESH MEADOWS
69384366,NEW YORK
69377690,OZONE PARK
69379491,OZONE PARK
69383493,BRONX
69381523,STATEN ISLAND
69387638,BROOKLYN
69383873,QUEENS VILLAGE
69377552,FAR ROCKAWAY
69377540,BROOKLYN
69380183,BROOKLYN
69388538,MASPETH
69383464,BRONX
69381793,STATEN ISLAND
69381382,ASTORIA
69379372,UNKNOWN
69387820,BROOKLYN
69387108,MIDDLE VILLAGE
69381516,NEW YORK
69378428,NEW YORK
69381424,BRONX
69382416,UNKNOWN
69378246,BRONX
69380035,BRONX
69384417,BRONX
69379830,BRONX
69378408,BRONX
69384482,BROOKLYN
69387605,BROOKLYN
69387463,BROOKLYN
69379842,BROOKLYN
69379774,BRONX
69379183,BRONX
69380206,BRONX
69389214,BELLEROSE
69383887,BROOKLYN
69388507,UNKNOWN
69387695,BRONX
69383918,WOODSIDE
69385217,BROOKLYN
69380537,FLUSHING
69387810,STATEN ISLAND
69389342,BROOKLYN
69389269,RIDGEWOOD
69388686,MANHATTAN
69385329,BRONX
69380943,JAMAICA
69379058,CORONA
69378501,UNKNOWN
69388383,BROOKLYN
69385721,FRESH MEADOWS
69386995,UNKNOWN
69381927,BROOKLYN
69389516,HOLLIS
69385668,NEW YORK
69381653,STATEN ISLAND
69387650,BRONX
69383008,BRONX
69379880,CORONA
69385522,BROOKLYN
69387879,WHITESTONE
69387291,FRESH MEADOWS
69380871,CORONA
69384006,BROOKLYN
69377544,BRONX
69383819,RIDGEWOOD
69386668,CORONA
69386505,STATEN ISLAND
69380067,FRESH MEADOWS
69384860,NEW YORK
69383498,BROOKLYN
69378571,UNKNOWN
69377927,BROOKLYN
69381702,BRONX
69378794,NEW YORK
69383585,UNKNOWN
69378931,NEW YORK
69380623,BROOKLYN
69381000,BROOKLYN
69383262,NEW YORK
69379576,BRONX
69388079,STATEN ISLAND
69389675,BROOKLYN
69386449,BROOKLYN
69388555,MANHATTAN
69386797,BROOKLYN
69382188,FRESH MEADOWS
69377589,BROOKLYN
69386108,BROOKLYN
69380806,BROOKLYN
69386664,ASTORIA
69388526,NEW YORK
69387660,BRONX
69385880,BRONX
69382989,BRONX
69381356,BRONX
69381339,BRONX
69388844,BRONX
69386671,BROOKLYN
69379337,BROOKLYN
69377562,BROOKLYN
69386779,WOODHAVEN
69383774,EAST ELMHURST
69386439,LONG ISLAND CITY
69383502,STATEN ISLAND
69383650,UNKNOWN
69377797,BROOKLYN
69386232,FOREST HILLS
69383373,FLUSHING
69388486,BROOKLYN
69379140,BROOKLYN
69381127,STATEN ISLAND
69381644,BROOKLYN
69380455,STATEN ISLAND
69389511,BROOKLYN
69383497,BROOKLYN
69383177,UNKNOWN
69388408,BROOKLYN
69388000,NEW YORK
69378667,CORONA
69388023,BRONX
69385941,BROOKLYN
69382850,BROOKLYN
69386070,BRONX
69384541,BRONX
69382921,BRONX
69380014,BRONX
69379938,BRONX
69379850,BRONX
69377796,BROOKLYN
69382821,BROOKLYN
69380649,LONG ISLAND CITY
69383809,BRONX
69377902,LONG ISLAND CITY
69378781,BROOKLYN
69378768,UNKNOWN
69389131,NEW YORK
69379542,BRONX
69377740,LONG ISLAND CITY
69386769,BRONX
69388090,BROOKLYN
69382370,BROOKLYN
69389491,SPRINGFIELD GARDENS
69387153,WHITESTONE
69388208,CORONA
69387634,FRESH MEADOWS
69389391,UNKNOWN
69385047,HOWARD BEACH
69379317,BRONX
69383149,BROOKLYN
69385053,UNKNOWN
69382140,FRESH MEADOWS
69384441,BROOKLYN
69378630,RIDGEWOOD
69385993,BROOKLYN
69389047,BROOKLYN
69388916,BROOKLYN
69387583,BROOKLYN
69387541,BROOKLYN
69385999,BROOKLYN
69385998,BROOKLYN
69384459,BROOKLYN
69384378,BROOKLYN
69380038,BROOKLYN
69379831,BROOKLYN
69388683,BRONX
69377567,NEW YORK
69387740,UNKNOWN
69389512,BROOKLYN
69389429,UNKNOWN
69389284,UNKNOWN
69389555,NEW YORK
69385613,BRONX
69381789,BROOKLYN
69388011,NEW YORK
69377925,STATEN ISLAND
69380516,QUEENS VILLAGE
69381976,BRONX
69379141,BRONX
69384771,NEW YORK
69380724,BRONX
69384670,STATEN ISLAND
69384963,UNKNOWN
69383392,LONG ISLAND CITY
69388502,FLUSHING
69387780,BROOKLYN
69387764,BELLEROSE
69381660,BROOKLYN
69389182,BROOKLYN
69377577,JAMAICA
69381731,CORONA
69387088,BROOKLYN
69380515,QUEENS VILLAGE
69387926,NEW YORK
69388950,BROOKLYN
69387505,BROOKLYN
69383014,STATEN ISLAND
69378017,BRONX
69378533,STATEN ISLAND
69382345,BROOKLYN
69388525,BROOKLYN
69379375,BROOKLYN
69385432,BROOKLYN
69380390,NEW YORK
69389404,BROOKLYN
69385043,BROOKLYN
69380530,UNKNOWN
69389412,SAINT ALBANS
69386809,NEW YORK
69382435,FLUSHING
69389148,WOODSIDE
69380538,JACKSON HEIGHTS
69380083,BRONX
69379698,NEW YORK
69412321,STATEN ISLAND
69387746,BROOKLYN
69378778,BRONX
69385068,JAMAICA
69387013,BRONX
69386506,JAMAICA
69387920,BROOKLYN
69387021,BROOKLYN
69380125,BROOKLYN
69388422,BROOKLYN
69380639,BROOKLYN
69389551,BROOKLYN
69382371,NEW YORK
69382587,BROOKLYN
69385931,ASTORIA
69382240,BROOKLYN
69380456,STATEN ISLAND
69386493,BRONX
69381729,UNKNOWN
69380837,WOODHAVEN
69384474,NEW YORK
69387615,NEW YORK
69382904,NEW YORK
69378383,NEW YORK
69386420,BROOKLYN
69385543,ASTORIA
69383590,UNKNOWN
69381419,BRONX
69381336,BRONX
69383028,BRONX
69388082,BROOKLYN
69385048,BROOKLYN
69381855,BROOKLYN
69384606,CORONA
69388066,WOODSIDE
69386949,NEW YORK
69387818,BROOKLYN
69388098,JAMAICA
69380679,BROOKLYN
69379379,FLUSHING
69382326,WOODSIDE
69388607,SOUTH OZONE PARK
69381962,BROOKLYN
69389653,BROOKLYN
69381606,STATEN ISLAND
69384723,BROOKLYN
69385121,BROOKLYN
69387089,BRONX
69386917,LONG ISLAND CITY
69388255,BRONX
69378895,ASTORIA
69380525,BRONX
69383107,UNKNOWN
69381952,FLUSHING
69389394,NEW YORK
69385386,STATEN ISLAND
69389272,BRONX
69387792,BROOKLYN
69386576,UNKNOWN
69383494,FAR ROCKAWAY
69380199,FLUSHING
69385409,BRONX
69382312,BROOKLYN
69387822,NEW YORK
69384609,CORONA
69387647,BAYSIDE
69378619,BROOKLYN
69385106,BROOKLYN
69387881,JAMAICA
69382293,FLUSHING
69379335,BROOKLYN
69377601,CORONA
69385318,BRONX
69383775,QUEENS
69379583,MANHATTAN
69377859,STATEN ISLAND
69386503,BROOKLYN
69380101,UNKNOWN
69383597,OZONE PARK
69378593,STATEN ISLAND
69381149,BROOKLYN
69384114,BRONX
69383169,SAINT ALBANS
69386952,NEW YORK
69386844,BROOKLYN
69381064,BRONX
69380486,BROOKLYN
69380476,BROOKLYN
69383794,BRONX
69380739,NEW YORK
69377655,BROOKLYN
69379464,BROOKLYN
69377823,NEW YORK
69383591,UNKNOWN
69387406,BROOKLYN
69389245,BRONX
69385022,UNKNOWN
69382377,BROOKLYN
69385798,BROOKLYN
69385481,ASTORIA
69383868,FLUSHING
69382224,BRONX
69383400,NEW YORK
69388071,STATEN ISLAND
69384635,NEW YORK
69379402,RIDGEWOOD
69377633,NEW YORK
69387751,LITTLE NECK
69378370,CORONA
69380634,NEW YORK
69388586,SOUTH OZONE PARK
69386522,BROOKLYN
69382295,BRONX
69382278,BROOKLYN
69389518,ROSEDALE
69389534,LONG ISLAND CITY
69385070,ROSEDALE
69387993,UNKNOWN
69386236,RIDGEWOOD
69383220,BRONX
69389460,CORONA
69385719,BROOKLYN
69378464,BRONX
69383405,BROOKLYN
69386560,BRONX
69378710,BROOKLYN
69388603,BRONX
69384071,ASTORIA
69389514,BROOKLYN
69388015,UNKNOWN
69389539,BROOKLYN
69383600,ARVERNE
69386000,CORONA
69389040,BROOKLYN
69389115,BROOKLYN
69384931,BROOKLYN
69377728,ASTORIA
69378860,BROOKLYN
69385101,NEW YORK
69388514,BRONX
69388060,FRESH MEADOWS
69378889,BROOKLYN
69380628,BROOKLYN
69382581,QUEENS
69381559,BRONX
69388674,BRONX
69388345,BRONX
69388657,UNKNOWN
69385013,NEW YORK
69383221,BRONX
69388440,UNKNOWN
69385004,CORONA
69385067,JAMAICA
69379142,BROOKLYN
69383712,BROOKLYN
69383564,NEW YORK
69384124,BRONX
69377748,NEW YORK
69389105,BRONX
69386072,BRONX
69382836,BRONX
69380031,BRONX
69379845,BRONX
69381659,BROOKLYN
69383929,BRONX
69387743,ASTORIA
69381330,ROSEDALE
69378399,ROSEDALE
69379866,ROSEDALE
69389005,ROSEDALE
69387446,ROSEDALE
69384560,ROSEDALE
